state,sale_start,sale_end,sale_key,revenue
Delaware,2014-09-08,2014-09-10,6389,939.0
Louisiana,2014-11-13,2014-11-16,6390,1364.0
Idaho,2014-07-13,2014-07-16,6391,1375.0
Montana,2014-09-22,2014-09-25,6392,789.0
Washington,2014-11-08,2014-11-10,6393,882.0
Illinois,2014-10-20,2014-10-20,6394,1532.0
Delaware,2014-12-17,2014-12-17,6395,800.0
New York,2014-03-21,2014-03-24,6396,723.0
Mississippi,2014-04-05,2014-04-07,6397,628.0
Georgia,2014-09-08,2014-09-08,6398,1217.0
Washington,2014-05-15,2014-05-15,6399,940.0
Louisiana,2014-08-15,2014-08-15,6400,1562.0
Montana,2014-05-24,2014-05-24,6401,974.0
Illinois,2014-05-31,2014-05-31,6402,1663.0
Nevada,2014-01-20,2014-01-21,6403,344.0
Georgia,2014-11-28,2014-12-01,6404,1168.0
Delaware,2014-12-26,2014-12-26,6405,888.0
Louisiana,2014-05-01,2014-05-01,6406,1522.0
Indiana,2014-05-06,2014-05-09,6407,474.0
Iowa,2014-02-19,2014-02-21,6408,1330.0
Florida,2014-09-24,2014-09-25,6409,968.0
California,2014-02-25,2014-02-26,6410,658.0
Missouri,2014-11-05,2014-11-05,6411,1140.0
Idaho,2014-09-24,2014-09-26,6412,1380.0
Mississippi,2014-09-22,2014-09-22,6413,586.0
Missouri,2014-11-20,2014-11-20,6414,965.0
Kansas,2014-09-19,2014-09-19,6415,1143.0
Mississippi,2014-09-03,2014-09-06,6416,654.0
California,2014-05-11,2014-05-14,6417,615.0
Georgia,2014-08-26,2014-08-26,6418,1150.0
Georgia,2014-09-24,2014-09-24,6419,1135.0
Missouri,2014-09-18,2014-09-19,6420,1021.0
Maine,2014-06-30,2014-06-30,6421,576.0
Washington,2014-11-18,2014-11-20,6422,897.0
Louisiana,2014-12-21,2014-12-21,6423,1196.0
Illinois,2014-08-02,2014-08-04,6424,1429.0
Maine,2014-01-12,2014-01-15,6425,226.0
Georgia,2014-10-03,2014-10-04,6426,1173.0
Oklahoma,2014-05-05,2014-05-06,6427,462.0
California,2014-01-25,2014-01-27,6428,628.0
Illinois,2014-09-16,2014-09-17,6429,1414.0
Louisiana,2014-11-26,2014-11-28,6430,1284.0
Washington,2014-11-21,2014-11-23,6431,864.0
Idaho,2014-07-09,2014-07-09,6432,1534.0
Washington,2014-09-19,2014-09-22,6433,731.0
Alaska,2014-04-05,2014-04-08,6434,672.0
Indiana,2014-06-24,2014-06-25,6435,618.0
Oregon,2014-02-14,2014-02-16,6436,687.0
Kansas,2014-11-27,2014-11-27,6437,1213.0
Montana,2014-12-18,2014-12-21,6438,918.0
Washington,2014-03-27,2014-03-28,6439,1003.0
Texas,2014-11-10,2014-11-10,6440,1217.0
Georgia,2014-07-13,2014-07-15,6441,1220.0
Ohio,2014-02-02,2014-02-04,6442,757.0
New Mexico,2014-08-22,2014-08-24,6443,1158.0
Delaware,2014-06-12,2014-06-14,6444,864.0
Arkansas,2014-10-03,2014-10-03,6445,1357.0
Montana,2014-12-01,2014-12-04,6446,879.0
Indiana,2014-05-20,2014-05-23,6447,506.0
Arkansas,2014-09-14,2014-09-14,6448,1266.0
Kansas,2014-10-07,2014-10-10,6449,1180.0
Nevada,2014-06-09,2014-06-12,6450,324.0
Maine,2014-06-03,2014-06-05,6451,223.0
Kansas,2014-08-17,2014-08-19,6452,1215.0
Arkansas,2014-04-21,2014-04-21,6453,1285.0
Alaska,2014-01-31,2014-01-31,6454,647.0
Oklahoma,2014-05-18,2014-05-19,6455,470.0
Nebraska,2014-01-22,2014-01-23,6456,756.0
Mississippi,2014-02-21,2014-02-23,6457,718.0
Oregon,2014-02-28,2014-02-28,6458,856.0
Oregon,2014-04-06,2014-04-06,6459,771.0
Nevada,2014-08-20,2014-08-23,6460,408.0
Alaska,2014-07-13,2014-07-15,6461,533.0
Mississippi,2014-12-07,2014-12-10,6462,736.0
Maine,2014-03-28,2014-03-30,6463,238.0
Arkansas,2014-06-17,2014-06-18,6464,1301.0
Nevada,2014-09-30,2014-10-02,6465,426.0
California,2014-03-07,2014-03-09,6466,531.0
Texas,2014-08-29,2014-08-31,6467,1107.0
Illinois,2014-11-02,2014-11-04,6468,1284.0
Georgia,2014-08-17,2014-08-17,6469,1082.0
Montana,2014-04-27,2014-04-28,6470,925.0
Ohio,2014-11-24,2014-11-24,6471,542.0
Mississippi,2014-11-02,2014-11-05,6472,638.0
Alaska,2014-07-26,2014-07-27,6473,616.0
Indiana,2014-02-02,2014-02-05,6474,580.0
California,2014-03-15,2014-03-17,6475,647.0
Ohio,2014-06-26,2014-06-27,6476,701.0
Arkansas,2014-11-11,2014-11-12,6477,1296.0
Georgia,2014-06-22,2014-06-25,6478,1242.0
Texas,2014-12-19,2014-12-22,6479,1199.0
California,2014-04-09,2014-04-11,6480,571.0
Indiana,2014-05-13,2014-05-13,6481,528.0
Nevada,2014-06-21,2014-06-24,6482,509.0
Oklahoma,2014-04-12,2014-04-15,6483,444.0
Maine,2014-01-12,2014-01-12,6484,519.0
California,2014-11-18,2014-11-21,6485,496.0
Indiana,2014-03-17,2014-03-19,6486,559.0
Arkansas,2014-04-28,2014-05-01,6487,1204.0
Delaware,2014-09-05,2014-09-08,6488,896.0
Indiana,2014-02-23,2014-02-23,6489,785.0
Missouri,2014-08-16,2014-08-17,6490,1225.0
Kansas,2014-11-23,2014-11-24,6491,1157.0
Ohio,2014-08-11,2014-08-12,6492,693.0
Mississippi,2014-02-11,2014-02-13,6493,844.0
Ohio,2014-03-24,2014-03-25,6494,638.0
Mississippi,2014-03-10,2014-03-12,6495,668.0
Kansas,2014-03-01,2014-03-04,6496,1479.0
Illinois,2014-12-01,2014-12-03,6497,1353.0
Nebraska,2014-03-22,2014-03-24,6498,942.0
Washington,2014-07-18,2014-07-20,6499,941.0
Washington,2014-12-18,2014-12-21,6500,822.0
Arkansas,2014-11-03,2014-11-06,6501,1241.0
Alaska,2014-03-04,2014-03-07,6502,714.0
Georgia,2014-07-20,2014-07-22,6503,1140.0
California,2014-07-24,2014-07-24,6504,513.0
Arkansas,2014-09-30,2014-09-30,6505,1135.0
Illinois,2014-08-29,2014-08-29,6506,1400.0
Kansas,2014-12-10,2014-12-12,6507,1249.0
California,2014-11-23,2014-11-24,6508,459.0
Mississippi,2014-02-21,2014-02-22,6509,735.0
Missouri,2014-04-11,2014-04-14,6510,1226.0
Mississippi,2014-03-02,2014-03-03,6511,764.0
New York,2014-12-04,2014-12-05,6512,681.0
Indiana,2014-03-06,2014-03-08,6513,640.0
Oregon,2014-02-22,2014-02-25,6514,754.0
Montana,2014-12-22,2014-12-23,6515,829.0
New Mexico,2014-09-09,2014-09-12,6516,1055.0
Missouri,2014-06-02,2014-06-05,6517,1114.0
Iowa,2014-11-04,2014-11-07,6518,1163.0
Ohio,2014-10-01,2014-10-04,6519,541.0
Washington,2014-05-27,2014-05-29,6520,786.0
Ohio,2014-04-30,2014-05-01,6521,709.0
Georgia,2014-11-29,2014-12-01,6522,1189.0
Washington,2014-07-04,2014-07-04,6523,1039.0
Arkansas,2014-09-05,2014-09-06,6524,1359.0
New Mexico,2014-12-24,2014-12-25,6525,1078.0
Missouri,2014-07-23,2014-07-25,6526,1216.0
Missouri,2014-12-11,2014-12-12,6527,1127.0
Mississippi,2014-06-22,2014-06-24,6528,610.0
New Mexico,2014-08-19,2014-08-19,6529,1065.0
Iowa,2014-07-18,2014-07-20,6530,1356.0
New York,2014-02-25,2014-02-27,6531,880.0
Alaska,2014-10-08,2014-10-09,6532,651.0
Kansas,2014-11-06,2014-11-08,6533,1143.0
Florida,2014-06-10,2014-06-13,6534,881.0
Missouri,2014-07-11,2014-07-13,6535,1140.0
Texas,2014-12-22,2014-12-24,6536,1065.0
Oregon,2014-01-23,2014-01-24,6537,840.0
Ohio,2014-01-19,2014-01-22,6538,571.0
Indiana,2014-03-30,2014-03-31,6539,508.0
New York,2014-04-10,2014-04-11,6540,899.0
New York,2014-10-18,2014-10-19,6541,739.0
Missouri,2014-12-21,2014-12-21,6542,1002.0
California,2014-08-21,2014-08-22,6543,576.0
Arkansas,2014-11-02,2014-11-05,6544,1196.0
Kansas,2014-03-20,2014-03-21,6545,1238.0
Iowa,2014-12-20,2014-12-22,6546,1104.0
Delaware,2014-01-23,2014-01-25,6547,1141.0
Texas,2014-05-29,2014-05-30,6548,1240.0
Texas,2014-12-17,2014-12-20,6549,1272.0
Illinois,2014-07-21,2014-07-24,6550,1463.0
Kansas,2014-03-29,2014-03-31,6551,1239.0
Mississippi,2014-09-10,2014-09-10,6552,566.0
Nevada,2014-02-09,2014-02-09,6553,448.0
Maine,2014-05-20,2014-05-22,6554,434.0
Kansas,2014-12-11,2014-12-13,6555,1015.0
Illinois,2014-10-22,2014-10-25,6556,1313.0
Alaska,2014-05-30,2014-06-02,6557,463.0
Louisiana,2014-10-15,2014-10-18,6558,1385.0
Oklahoma,2014-03-13,2014-03-14,6559,530.0
Louisiana,2014-07-05,2014-07-07,6560,1384.0
Louisiana,2014-09-22,2014-09-22,6561,1425.0
Kansas,2014-04-04,2014-04-05,6562,1183.0
Arkansas,2014-08-20,2014-08-20,6563,1220.0
Missouri,2014-07-17,2014-07-20,6564,972.0
Florida,2014-11-06,2014-11-06,6565,836.0
New York,2014-07-09,2014-07-10,6566,837.0
Missouri,2014-02-17,2014-02-17,6567,1235.0
Alaska,2014-03-04,2014-03-06,6568,682.0
Nebraska,2014-03-25,2014-03-25,6569,788.0
Washington,2014-09-24,2014-09-27,6570,750.0
Louisiana,2014-09-13,2014-09-13,6571,1441.0
Florida,2014-10-26,2014-10-27,6572,836.0
Georgia,2014-11-17,2014-11-18,6573,1369.0
Nebraska,2014-01-25,2014-01-27,6574,748.0
Florida,2014-11-16,2014-11-17,6575,846.0
Delaware,2014-09-27,2014-09-28,6576,801.0
New York,2014-01-15,2014-01-16,6577,825.0
Georgia,2014-06-19,2014-06-19,6578,1344.0
Arkansas,2014-11-12,2014-11-13,6579,1184.0
Ohio,2014-01-18,2014-01-19,6580,648.0
Nevada,2014-03-28,2014-03-30,6581,334.0
Washington,2014-10-15,2014-10-18,6582,742.0
Iowa,2014-11-28,2014-12-01,6583,1145.0
Nebraska,2014-04-04,2014-04-07,6584,826.0
Texas,2014-09-19,2014-09-22,6585,1222.0
Missouri,2014-09-20,2014-09-21,6586,1019.0
Washington,2014-10-14,2014-10-16,6587,831.0
Maine,2014-05-09,2014-05-10,6588,495.0
Indiana,2014-09-06,2014-09-09,6589,561.0
Mississippi,2014-01-09,2014-01-11,6590,758.0
Oklahoma,2014-04-18,2014-04-19,6591,440.0
Illinois,2014-11-24,2014-11-27,6592,1442.0
Illinois,2014-07-10,2014-07-12,6593,1468.0
Nevada,2014-02-15,2014-02-15,6594,503.0
Indiana,2014-02-27,2014-03-02,6595,691.0
Oklahoma,2014-02-03,2014-02-06,6596,543.0
Arkansas,2014-07-27,2014-07-27,6597,1201.0
California,2014-03-17,2014-03-20,6598,695.0
Maine,2014-06-09,2014-06-10,6599,278.0
Mississippi,2014-06-15,2014-06-16,6600,735.0
Delaware,2014-06-26,2014-06-27,6601,885.0
New York,2014-08-07,2014-08-07,6602,761.0
Mississippi,2014-08-16,2014-08-16,6603,625.0
New Mexico,2014-09-25,2014-09-27,6604,877.0
Missouri,2014-03-14,2014-03-16,6605,1264.0
Washington,2014-05-13,2014-05-16,6606,998.0
California,2014-05-10,2014-05-10,6607,636.0
Indiana,2014-01-24,2014-01-24,6608,563.0
Indiana,2014-04-11,2014-04-13,6609,643.0
Indiana,2014-06-25,2014-06-25,6610,553.0
Arkansas,2014-12-24,2014-12-25,6611,1124.0
Missouri,2014-12-19,2014-12-22,6612,1027.0
Florida,2014-11-17,2014-11-17,6613,830.0
Illinois,2014-10-22,2014-10-22,6614,1377.0
Oregon,2014-06-04,2014-06-06,6615,652.0
Indiana,2014-01-19,2014-01-19,6616,727.0
Kansas,2014-02-23,2014-02-26,6617,1208.0
Texas,2014-12-17,2014-12-19,6618,1069.0
Missouri,2014-11-08,2014-11-10,6619,1025.0
New Mexico,2014-02-27,2014-02-27,6620,1234.0
Oklahoma,2014-01-02,2014-01-02,6621,789.0
Delaware,2014-12-25,2014-12-28,6622,870.0
Montana,2014-08-09,2014-08-12,6623,856.0
Mississippi,2014-06-22,2014-06-23,6624,626.0
New York,2014-04-14,2014-04-16,6625,846.0
Kansas,2014-10-11,2014-10-13,6626,1057.0
Mississippi,2014-04-08,2014-04-11,6627,746.0
Maine,2014-02-25,2014-02-26,6628,382.0
New York,2014-05-21,2014-05-21,6629,814.0
Georgia,2014-08-25,2014-08-25,6630,1220.0
Illinois,2014-07-25,2014-07-26,6631,1446.0
Missouri,2014-11-19,2014-11-20,6632,1036.0
Washington,2014-08-05,2014-08-08,6633,924.0
Arkansas,2014-09-14,2014-09-17,6634,1159.0
Alaska,2014-02-25,2014-02-26,6635,679.0
Alaska,2014-08-12,2014-08-14,6636,751.0
Ohio,2014-03-26,2014-03-27,6637,692.0
Mississippi,2014-02-12,2014-02-12,6638,682.0
Delaware,2014-10-18,2014-10-20,6639,969.0
Montana,2014-05-19,2014-05-20,6640,905.0
Maine,2014-03-31,2014-04-01,6641,562.0
Arkansas,2014-12-08,2014-12-08,6642,1298.0
Florida,2014-04-27,2014-04-29,6643,836.0
Iowa,2014-10-26,2014-10-29,6644,1052.0
Florida,2014-05-01,2014-05-01,6645,1083.0
New Mexico,2014-09-14,2014-09-14,6646,1217.0
Oregon,2014-01-25,2014-01-26,6647,590.0
Georgia,2014-12-06,2014-12-08,6648,1255.0
Montana,2014-11-04,2014-11-05,6649,712.0
Nebraska,2014-01-12,2014-01-14,6650,823.0
Louisiana,2014-05-22,2014-05-22,6651,1690.0
Louisiana,2014-10-02,2014-10-02,6652,1495.0
Idaho,2014-12-20,2014-12-23,6653,1100.0
Delaware,2014-04-14,2014-04-15,6654,1181.0
Iowa,2014-12-05,2014-12-05,6655,1047.0
Oregon,2014-02-09,2014-02-09,6656,740.0
Illinois,2014-10-20,2014-10-20,6657,1396.0
New Mexico,2014-03-11,2014-03-14,6658,1210.0
Alaska,2014-01-16,2014-01-17,6659,716.0
Iowa,2014-10-07,2014-10-08,6660,1058.0
Missouri,2014-12-07,2014-12-08,6661,1075.0
Oklahoma,2014-04-22,2014-04-24,6662,595.0
Washington,2014-11-29,2014-12-02,6663,899.0
Florida,2014-11-01,2014-11-04,6664,828.0
Washington,2014-12-21,2014-12-23,6665,694.0
Washington,2014-05-13,2014-05-13,6666,945.0
Washington,2014-10-15,2014-10-15,6667,847.0
Mississippi,2014-02-06,2014-02-09,6668,662.0
Washington,2014-08-23,2014-08-26,6669,942.0
Alaska,2014-09-17,2014-09-19,6670,487.0
Washington,2014-09-29,2014-10-02,6671,869.0
Georgia,2014-07-13,2014-07-16,6672,1253.0
Oregon,2014-04-25,2014-04-28,6673,932.0
Maine,2014-01-06,2014-01-09,6674,425.0
Nebraska,2014-05-21,2014-05-22,6675,604.0
Louisiana,2014-07-17,2014-07-18,6676,1370.0
Washington,2014-07-28,2014-07-29,6677,982.0
Kansas,2014-11-11,2014-11-13,6678,1002.0
Montana,2014-11-16,2014-11-17,6679,726.0
Oregon,2014-04-08,2014-04-09,6680,1004.0
Florida,2014-10-23,2014-10-23,6681,775.0
Georgia,2014-10-29,2014-10-29,6682,1090.0
Mississippi,2014-06-06,2014-06-07,6683,594.0
Indiana,2014-09-14,2014-09-15,6684,665.0
New Mexico,2014-11-17,2014-11-17,6685,1093.0
Montana,2014-10-14,2014-10-17,6686,808.0
New York,2014-10-28,2014-10-29,6687,726.0
New York,2014-02-11,2014-02-11,6688,502.0
Maine,2014-12-18,2014-12-20,6689,267.0
Ohio,2014-08-25,2014-08-27,6690,684.0
Illinois,2014-04-05,2014-04-08,6691,1535.0
Ohio,2014-05-30,2014-05-30,6692,487.0
Nebraska,2014-08-22,2014-08-25,6693,852.0
Ohio,2014-06-14,2014-06-15,6694,616.0
Florida,2014-06-07,2014-06-09,6695,828.0
Kansas,2014-06-28,2014-06-30,6696,1091.0
Texas,2014-05-21,2014-05-22,6697,1365.0
Nebraska,2014-01-07,2014-01-09,6698,843.0
Mississippi,2014-06-18,2014-06-21,6699,697.0
Arkansas,2014-06-23,2014-06-24,6700,1336.0
Iowa,2014-11-28,2014-12-01,6701,1110.0
Maine,2014-04-01,2014-04-03,6702,107.0
New York,2014-11-16,2014-11-18,6703,571.0
New Mexico,2014-11-25,2014-11-25,6704,1174.0
Florida,2014-03-28,2014-03-31,6705,885.0
Indiana,2014-01-04,2014-01-06,6706,461.0
Maine,2014-11-17,2014-11-19,6707,233.0
California,2014-02-22,2014-02-24,6708,650.0
New Mexico,2014-12-05,2014-12-06,6709,1121.0
Nevada,2014-05-01,2014-05-04,6710,308.0
Nevada,2014-01-04,2014-01-07,6711,351.0
Maine,2014-01-18,2014-01-18,6712,578.0
Oklahoma,2014-12-12,2014-12-12,6713,388.0
Oklahoma,2014-05-09,2014-05-10,6714,699.0
Florida,2014-08-22,2014-08-22,6715,812.0
Indiana,2014-07-23,2014-07-23,6716,562.0
Kansas,2014-10-03,2014-10-05,6717,1109.0
Kansas,2014-10-13,2014-10-16,6718,1178.0
Ohio,2014-07-12,2014-07-13,6719,511.0
Texas,2014-08-19,2014-08-21,6720,1249.0
Missouri,2014-05-30,2014-06-01,6721,1152.0
Indiana,2014-05-22,2014-05-24,6722,493.0
Ohio,2014-02-10,2014-02-12,6723,580.0
Alaska,2014-01-28,2014-01-31,6724,663.0
New York,2014-08-15,2014-08-16,6725,729.0
Nebraska,2014-10-17,2014-10-18,6726,672.0
Oklahoma,2014-01-30,2014-01-30,6727,535.0
Alaska,2014-07-01,2014-07-02,6728,584.0
Arkansas,2014-11-23,2014-11-23,6729,1085.0
Missouri,2014-04-04,2014-04-07,6730,1147.0
Maine,2014-03-05,2014-03-08,6731,343.0
Iowa,2014-06-21,2014-06-22,6732,1162.0
Mississippi,2014-07-22,2014-07-25,6733,512.0
Ohio,2014-08-16,2014-08-16,6734,657.0
Nebraska,2014-03-16,2014-03-16,6735,848.0
Delaware,2014-07-17,2014-07-20,6736,790.0
Oregon,2014-07-02,2014-07-04,6737,844.0
Maine,2014-03-06,2014-03-06,6738,399.0
Illinois,2014-10-26,2014-10-26,6739,1335.0
Arkansas,2014-06-16,2014-06-18,6740,1276.0
Missouri,2014-10-04,2014-10-06,6741,1231.0
New York,2014-03-21,2014-03-24,6742,960.0
Nebraska,2014-07-29,2014-07-31,6743,669.0
New Mexico,2014-10-26,2014-10-26,6744,1223.0
Missouri,2014-03-03,2014-03-06,6745,1237.0
Florida,2014-07-21,2014-07-21,6746,936.0
Ohio,2014-05-03,2014-05-06,6747,685.0
Delaware,2014-10-03,2014-10-03,6748,1025.0
Oregon,2014-11-06,2014-11-09,6749,657.0
Oklahoma,2014-01-19,2014-01-21,6750,678.0
Illinois,2014-10-22,2014-10-22,6751,1295.0
Washington,2014-11-14,2014-11-14,6752,818.0
Montana,2014-05-06,2014-05-09,6753,1015.0
Mississippi,2014-10-14,2014-10-15,6754,683.0
Iowa,2014-10-01,2014-10-04,6755,1093.0
Florida,2014-11-12,2014-11-15,6756,1013.0
Idaho,2014-10-22,2014-10-23,6757,1370.0
California,2014-08-05,2014-08-08,6758,488.0
Delaware,2014-11-15,2014-11-17,6759,898.0
Kansas,2014-09-26,2014-09-28,6760,1075.0
Oklahoma,2014-02-28,2014-03-01,6761,610.0
Missouri,2014-04-09,2014-04-09,6762,1301.0
Alaska,2014-06-03,2014-06-06,6763,575.0
California,2014-03-19,2014-03-20,6764,633.0
Montana,2014-10-19,2014-10-21,6765,767.0
New York,2014-10-05,2014-10-08,6766,746.0
Idaho,2014-11-14,2014-11-15,6767,1345.0
Missouri,2014-11-15,2014-11-16,6768,1145.0
New York,2014-06-07,2014-06-08,6769,672.0
Ohio,2014-07-02,2014-07-02,6770,528.0
Ohio,2014-04-19,2014-04-20,6771,642.0
Missouri,2014-08-24,2014-08-27,6772,1019.0
Florida,2014-08-28,2014-08-29,6773,835.0
New York,2014-04-07,2014-04-08,6774,902.0
Maine,2014-03-10,2014-03-10,6775,326.0
Kansas,2014-11-11,2014-11-14,6776,1014.0
Kansas,2014-05-21,2014-05-21,6777,1223.0
New Mexico,2014-08-26,2014-08-26,6778,1115.0
Missouri,2014-09-29,2014-09-30,6779,1153.0
Alaska,2014-06-02,2014-06-03,6780,569.0
Delaware,2014-08-30,2014-09-02,6781,794.0
Alaska,2014-03-19,2014-03-20,6782,777.0
Missouri,2014-09-26,2014-09-28,6783,1069.0
Alaska,2014-05-15,2014-05-15,6784,555.0
Illinois,2014-04-28,2014-04-30,6785,1394.0
Maine,2014-02-18,2014-02-21,6786,265.0
Nevada,2014-03-26,2014-03-27,6787,378.0
Kansas,2014-12-01,2014-12-03,6788,1070.0
Louisiana,2014-07-30,2014-07-30,6789,1407.0
Oregon,2014-06-18,2014-06-18,6790,700.0
Iowa,2014-10-24,2014-10-27,6791,1127.0
New York,2014-08-08,2014-08-08,6792,666.0
California,2014-06-15,2014-06-18,6793,452.0
Texas,2014-06-26,2014-06-29,6794,1124.0
Missouri,2014-12-11,2014-12-13,6795,1062.0
Missouri,2014-07-16,2014-07-16,6796,1109.0
Indiana,2014-01-01,2014-01-03,6797,641.0
Georgia,2014-05-20,2014-05-22,6798,1262.0
Indiana,2014-01-25,2014-01-26,6799,471.0
New Mexico,2014-11-06,2014-11-08,6800,1241.0
Illinois,2014-10-03,2014-10-06,6801,1429.0
Montana,2014-11-12,2014-11-14,6802,874.0
Florida,2014-07-22,2014-07-22,6803,941.0
Ohio,2014-02-28,2014-03-03,6804,517.0
Maine,2014-03-10,2014-03-10,6805,339.0
California,2014-07-13,2014-07-14,6806,770.0
Maine,2014-04-01,2014-04-03,6807,335.0
Maine,2014-10-11,2014-10-12,6808,423.0
Nebraska,2014-03-02,2014-03-03,6809,734.0
Washington,2014-11-15,2014-11-15,6810,780.0
Iowa,2014-07-30,2014-07-31,6811,1266.0
Indiana,2014-06-26,2014-06-26,6812,444.0
Kansas,2014-08-18,2014-08-18,6813,1180.0
Georgia,2014-11-04,2014-11-05,6814,1039.0
Ohio,2014-03-25,2014-03-28,6815,708.0
Arkansas,2014-09-26,2014-09-26,6816,1159.0
Washington,2014-07-01,2014-07-01,6817,959.0
Ohio,2014-07-01,2014-07-04,6818,781.0
California,2014-01-28,2014-01-31,6819,692.0
Mississippi,2014-04-28,2014-04-28,6820,578.0
Ohio,2014-02-19,2014-02-20,6821,599.0
Arkansas,2014-11-26,2014-11-26,6822,1166.0
Indiana,2014-02-04,2014-02-05,6823,464.0
Washington,2014-06-13,2014-06-15,6824,976.0
Florida,2014-11-25,2014-11-28,6825,1039.0
New Mexico,2014-11-01,2014-11-02,6826,1132.0
Montana,2014-11-20,2014-11-22,6827,831.0
Indiana,2014-04-22,2014-04-25,6828,553.0
Maine,2014-06-02,2014-06-05,6829,356.0
Alaska,2014-03-26,2014-03-28,6830,804.0
Oregon,2014-05-30,2014-05-30,6831,699.0
Montana,2014-08-24,2014-08-24,6832,929.0
Oregon,2014-03-27,2014-03-29,6833,763.0
Nevada,2014-03-11,2014-03-13,6834,513.0
Kansas,2014-09-22,2014-09-25,6835,1195.0
Florida,2014-06-13,2014-06-13,6836,971.0
Nebraska,2014-04-02,2014-04-03,6837,644.0
Oklahoma,2014-01-14,2014-01-15,6838,509.0
Georgia,2014-10-11,2014-10-14,6839,1121.0
New York,2014-02-10,2014-02-10,6840,690.0
Iowa,2014-06-25,2014-06-28,6841,1236.0
Illinois,2014-11-24,2014-11-26,6842,1223.0
Kansas,2014-07-19,2014-07-21,6843,1048.0
Maine,2014-03-27,2014-03-29,6844,449.0
Georgia,2014-05-27,2014-05-28,6845,1337.0
Nevada,2014-02-14,2014-02-15,6846,477.0
Florida,2014-08-31,2014-09-03,6847,908.0
Oregon,2014-05-16,2014-05-18,6848,738.0
Nebraska,2014-08-17,2014-08-19,6849,790.0
Illinois,2014-05-21,2014-05-24,6850,1372.0
Texas,2014-11-17,2014-11-19,6851,1090.0
Nebraska,2014-02-26,2014-02-27,6852,713.0
Delaware,2014-05-03,2014-05-04,6853,902.0
Nevada,2014-02-28,2014-03-01,6854,533.0
Florida,2014-09-23,2014-09-25,6855,768.0
Oklahoma,2014-06-30,2014-07-02,6856,565.0
Arkansas,2014-07-21,2014-07-24,6857,1345.0
New Mexico,2014-11-05,2014-11-07,6858,1019.0
Delaware,2014-09-04,2014-09-06,6859,792.0
Washington,2014-08-19,2014-08-21,6860,968.0
Missouri,2014-08-22,2014-08-24,6861,1177.0
Iowa,2014-10-17,2014-10-18,6862,1124.0
New York,2014-03-10,2014-03-13,6863,861.0
Illinois,2014-11-21,2014-11-21,6864,1364.0
Mississippi,2014-11-09,2014-11-09,6865,566.0
Nevada,2014-04-08,2014-04-08,6866,357.0
New York,2014-06-19,2014-06-20,6867,594.0
Arkansas,2014-11-21,2014-11-23,6868,1218.0
Mississippi,2014-03-11,2014-03-14,6869,683.0
Florida,2014-05-10,2014-05-12,6870,1045.0
Washington,2014-07-30,2014-07-31,6871,945.0
Maine,2014-04-09,2014-04-11,6872,328.0
Oregon,2014-04-01,2014-04-04,6873,537.0
Washington,2014-05-29,2014-05-29,6874,938.0
Alaska,2014-04-27,2014-04-30,6875,719.0
Alaska,2014-02-24,2014-02-27,6876,826.0
Indiana,2014-01-16,2014-01-16,6877,450.0
New Mexico,2014-08-15,2014-08-15,6878,1072.0
Maine,2014-10-19,2014-10-21,6879,237.0
New York,2014-06-16,2014-06-18,6880,805.0
Alaska,2014-10-28,2014-10-31,6881,617.0
Florida,2014-08-07,2014-08-10,6882,778.0
Oklahoma,2014-05-09,2014-05-09,6883,557.0
Illinois,2014-09-23,2014-09-26,6884,1383.0
Florida,2014-10-11,2014-10-13,6885,941.0
Ohio,2014-07-09,2014-07-10,6886,510.0
California,2014-04-02,2014-04-03,6887,766.0
Idaho,2014-12-17,2014-12-18,6888,1387.0
Maine,2014-06-12,2014-06-15,6889,296.0
Indiana,2014-08-09,2014-08-11,6890,515.0
Louisiana,2014-09-16,2014-09-17,6891,1170.0
Ohio,2014-08-13,2014-08-15,6892,635.0
California,2014-11-23,2014-11-26,6893,506.0
New York,2014-06-09,2014-06-12,6894,762.0
Nebraska,2014-06-01,2014-06-03,6895,660.0
Mississippi,2014-06-11,2014-06-13,6896,604.0
Alaska,2014-03-18,2014-03-21,6897,616.0
Iowa,2014-06-21,2014-06-24,6898,1137.0
Indiana,2014-05-04,2014-05-04,6899,593.0
Kansas,2014-01-29,2014-01-30,6900,1275.0
Washington,2014-10-09,2014-10-10,6901,883.0
Delaware,2014-11-07,2014-11-10,6902,838.0
Indiana,2014-01-25,2014-01-27,6903,641.0
Georgia,2014-09-14,2014-09-17,6904,1209.0
Nevada,2014-04-19,2014-04-20,6905,382.0
New York,2014-11-03,2014-11-04,6906,779.0
Louisiana,2014-08-03,2014-08-06,6907,1539.0
Missouri,2014-07-09,2014-07-09,6908,1074.0
Illinois,2014-12-26,2014-12-28,6909,1247.0
Texas,2014-06-12,2014-06-13,6910,1260.0
Oklahoma,2014-07-03,2014-07-05,6911,550.0
Delaware,2014-10-17,2014-10-19,6912,736.0
Illinois,2014-05-08,2014-05-08,6913,1368.0
Delaware,2014-09-19,2014-09-22,6914,880.0
Oklahoma,2014-10-13,2014-10-16,6915,569.0
Maine,2014-05-21,2014-05-21,6916,338.0
Oklahoma,2014-06-04,2014-06-07,6917,541.0
Mississippi,2014-09-11,2014-09-12,6918,625.0
Oklahoma,2014-11-26,2014-11-27,6919,522.0
Maine,2014-11-11,2014-11-12,6920,301.0
Indiana,2014-07-15,2014-07-16,6921,624.0
